PLAYER_NAME_LAST_FIRST,PARTNER,PASSES_MADE,TEAM_ABBREVIATION,PASSES_RECEIVED,TOTAL_PASSES
"Knox II, Kevin","Comanche, Chance",0.0,POR,1.0,1.0
"Knox II, Kevin","Eubanks, Drew",15.0,POR,11.0,26.0
"Knox II, Kevin","Harrison, Shaquille",36.0,POR,30.0,66.0
"Knox II, Kevin","Johnson, Keon",51.0,POR,28.0,79.0
"Knox II, Kevin","Lillard, Damian",9.0,POR,2.0,11.0
"Knox II, Kevin","Little, Nassir",20.0,POR,11.0,31.0
"Knox II, Kevin","Mays, Skylar",78.0,POR,56.0,134.0
"Knox II, Kevin","Minaya, Justin",3.0,POR,1.0,4.0
"Knox II, Kevin","Nurkic, Jusuf",1.0,POR,0.0,1.0
"Knox II, Kevin","Reddish, Cam",12.0,POR,12.0,24.0
"Knox II, Kevin","Sharpe, Shaedon",50.0,POR,42.0,92.0
"Knox II, Kevin","Simons, Anfernee",4.0,POR,0.0,4.0
"Knox II, Kevin","Thybulle, Matisse",15.0,POR,6.0,21.0
"Knox II, Kevin","Walker, Jabari",20.0,POR,16.0,36.0
"Knox II, Kevin","Watford, Trendon",14.0,POR,15.0,29.0
"Knox II, Kevin","Williams, Nate",10.0,POR,2.0,12.0
"Love, Kevin","Allen, Jarrett",48.0,CLE,25.0,73.0
"Love, Kevin","Diakite, Mamadi",1.0,CLE,0.0,1.0
"Love, Kevin","Garland, Darius",271.0,CLE,166.0,437.0
"Love, Kevin","LeVert, Caris",184.0,CLE,146.0,330.0
"Love, Kevin","Lopez, Robin",10.0,CLE,7.0,17.0
"Love, Kevin","Mitchell, Donovan",260.0,CLE,157.0,417.0
"Love, Kevin","Mobley, Evan",65.0,CLE,61.0,126.0
"Love, Kevin","Neto, Raul",82.0,CLE,68.0,150.0
"Love, Kevin","Okoro, Isaac",21.0,CLE,19.0,40.0
"Love, Kevin","Osman, Cedi",133.0,CLE,110.0,243.0
"Love, Kevin","Rubio, Ricky",36.0,CLE,34.0,70.0
"Love, Kevin","Stevens, Lamar",18.0,CLE,22.0,40.0
"Love, Kevin","Wade, Dean",13.0,CLE,12.0,25.0
"Love, Kevin","Adebayo, Bam",70.0,MIA,44.0,114.0
"Love, Kevin","Butler, Jimmy",183.0,MIA,134.0,317.0
"Love, Kevin","Haslem, Udonis",1.0,MIA,1.0,2.0
"Love, Kevin","Herro, Tyler",129.0,MIA,96.0,225.0
"Love, Kevin","Highsmith, Haywood",5.0,MIA,4.0,9.0
"Love, Kevin","Lowry, Kyle",42.0,MIA,43.0,85.0
"Love, Kevin","Martin, Caleb",20.0,MIA,14.0,34.0
"Love, Kevin","Oladipo, Victor",24.0,MIA,12.0,36.0
"Love, Kevin","Robinson, Duncan",1.0,MIA,4.0,5.0
"Love, Kevin","Strus, Max",17.0,MIA,11.0,28.0
"Love, Kevin","Vincent, Gabe",133.0,MIA,97.0,230.0
"Love, Kevin","Yurtseven, Omer",1.0,MIA,0.0,1.0
"Love, Kevin","Zeller, Cody",4.0,MIA,6.0,10.0
"Martin, Kevin","Bjelica, Nemanja",71.0,MIN,87.0,158.0
"Martin, Kevin","Dieng, Gorgui",62.0,MIN,67.0,129.0
"Martin, Kevin","Garnett, Kevin",31.0,MIN,41.0,72.0
"Martin, Kevin","Jones, Tyus",11.0,MIN,16.0,27.0
"Martin, Kevin","LaVine, Zach",134.0,MIN,221.0,355.0
"Martin, Kevin","Martin, Kevin",1.0,MIN,1.0,2.0
"Martin, Kevin","Miller, Andre",15.0,MIN,45.0,60.0
"Martin, Kevin","Muhammad, Shabazz",41.0,MIN,41.0,82.0
"Martin, Kevin","Payne, Adreian",35.0,MIN,45.0,80.0
"Martin, Kevin","Pekovic, Nikola",7.0,MIN,3.0,10.0
"Martin, Kevin","Prince, Tayshaun",10.0,MIN,15.0,25.0
"Martin, Kevin","Rubio, Ricky",91.0,MIN,186.0,277.0
"Martin, Kevin","Rudez, Damjan",3.0,MIN,6.0,9.0
"Martin, Kevin","Towns, Karl-Anthony",60.0,MIN,37.0,97.0
"Martin, Kevin","Wiggins, Andrew",26.0,MIN,38.0,64.0
"Martin, Kevin","Aldridge, LaMarcus",9.0,SAS,9.0,18.0
"Martin, Kevin","Anderson, Kyle",26.0,SAS,26.0,52.0
"Martin, Kevin","Bonner, Matt",10.0,SAS,7.0,17.0
"Martin, Kevin","Diaw, Boris",20.0,SAS,19.0,39.0
"Martin, Kevin","Duncan, Tim",15.0,SAS,19.0,34.0
"Martin, Kevin","Ginobili, Manu",23.0,SAS,14.0,37.0
"Martin, Kevin","Green, Danny",7.0,SAS,5.0,12.0
"Martin, Kevin","Leonard, Kawhi",8.0,SAS,10.0,18.0
"Martin, Kevin","Marjanovic, Boban",14.0,SAS,14.0,28.0
"Martin, Kevin","Miller, Andre",32.0,SAS,38.0,70.0
"Martin, Kevin","Mills, Patty",34.0,SAS,49.0,83.0
"Martin, Kevin","Parker, Tony",24.0,SAS,28.0,52.0
"Martin, Kevin","Simmons, Jonathon",6.0,SAS,18.0,24.0
"Martin, Kevin","West, David",22.0,SAS,36.0,58.0
"Birch, Khem","Aminu, Al-Farouq",6.0,ORL,3.0,9.0
"Birch, Khem","Anthony, Cole",167.0,ORL,75.0,242.0
"Birch, Khem","Bacon, Dwayne",91.0,ORL,44.0,135.0
"Birch, Khem","Bamba, Mo",3.0,ORL,8.0,11.0
"Birch, Khem","Bone, Jordan",41.0,ORL,30.0,71.0
"Birch, Khem","Carter-Williams, Michael",97.0,ORL,56.0,153.0
"Birch, Khem","Clark, Gary",24.0,ORL,17.0,41.0
"Birch, Khem","Ennis III, James",32.0,ORL,34.0,66.0
"Birch, Khem","Fournier, Evan",32.0,ORL,28.0,60.0
"Birch, Khem","Fultz, Markelle",5.0,ORL,2.0,7.0
"Birch, Khem","Gordon, Aaron",117.0,ORL,74.0,191.0
"Birch, Khem","Hampton, R.J.",7.0,ORL,5.0,12.0
"Birch, Khem","Mane, Karim",11.0,ORL,3.0,14.0
"Birch, Khem","Mason III, Frank",9.0,ORL,12.0,21.0
"Birch, Khem","Okeke, Chuma",42.0,ORL,35.0,77.0
"Birch, Khem","Porter Jr., Otto",3.0,ORL,1.0,4.0
"Birch, Khem","Randle, Chasson",95.0,ORL,36.0,131.0
"Birch, Khem","Ross, Terrence",95.0,ORL,66.0,161.0
"Birch, Khem","Vucevic, Nikola",39.0,ORL,42.0,81.0
"Birch, Khem","Anunoby, OG",29.0,TOR,30.0,59.0
"Birch, Khem","Baynes, Aron",2.0,TOR,1.0,3.0
"Birch, Khem","Bembry, DeAndre'",39.0,TOR,32.0,71.0
"Birch, Khem","Boucher, Chris",11.0,TOR,11.0,22.0
"Birch, Khem","Flynn, Malachi",174.0,TOR,153.0,327.0
"Birch, Khem","Gillespie, Freddie",8.0,TOR,7.0,15.0
"Birch, Khem","Harris, Jalen",11.0,TOR,15.0,26.0
"Birch, Khem","Hood, Rodney",13.0,TOR,6.0,19.0
"Birch, Khem","Johnson, Stanley",46.0,TOR,45.0,91.0
"Birch, Khem","Lowry, Kyle",110.0,TOR,58.0,168.0
"Birch, Khem","Siakam, Pascal",89.0,TOR,63.0,152.0
"Birch, Khem","Trent Jr., Gary",27.0,TOR,11.0,38.0
"Birch, Khem","VanVleet, Fred",106.0,TOR,81.0,187.0
"Birch, Khem","Watanabe, Yuta",22.0,TOR,21.0,43.0
"Birch, Khem","Watson, Paul",9.0,TOR,3.0,12.0
"Lewis Jr., Kira","Alvarado, Jose",7.0,NOP,8.0,15.0
"Lewis Jr., Kira","Daniels, Dyson",37.0,NOP,35.0,72.0
"Lewis Jr., Kira","Gates, Kaiser",1.0,NOP,4.0,5.0
"Lewis Jr., Kira","Hawkins, Jordan",13.0,NOP,17.0,30.0
"Lewis Jr., Kira","Ingram, Brandon",16.0,NOP,12.0,28.0
"Lewis Jr., Kira","Jones, Herbert",15.0,NOP,11.0,26.0
"Lewis Jr., Kira","Liddell, E.J.",2.0,NOP,6.0,8.0
"Lewis Jr., Kira","Marshall, Naji",7.0,NOP,7.0,14.0
"Lewis Jr., Kira","McCollum, CJ",5.0,NOP,5.0,10.0
"Lewis Jr., Kira","Nance Jr., Larry",18.0,NOP,18.0,36.0
"Lewis Jr., Kira","Robinson-Earl, Jeremiah",14.0,NOP,13.0,27.0
"Lewis Jr., Kira","Ryan, Matt",17.0,NOP,18.0,35.0
"Lewis Jr., Kira","Seabron, Dereon",5.0,NOP,14.0,19.0
"Lewis Jr., Kira","Valanciunas, Jonas",13.0,NOP,13.0,26.0
"Lewis Jr., Kira","Williamson, Zion",14.0,NOP,16.0,30.0
"Lewis Jr., Kira","Zeller, Cody",22.0,NOP,23.0,45.0
"Lewis Jr., Kira","Freeman-Liberty, Javon",2.0,TOR,1.0,3.0
"Lewis Jr., Kira","Temple, Garrett",1.0,TOR,1.0,2.0
"Lewis Jr., Kira","Bazley, Darius",8.0,UTA,14.0,22.0
"Lewis Jr., Kira","Dunn, Kris",7.0,UTA,10.0,17.0
"Lewis Jr., Kira","George, Keyonte",11.0,UTA,9.0,20.0
"Lewis Jr., Kira","Hendricks, Taylor",11.0,UTA,14.0,25.0
"Lewis Jr., Kira","Horton-Tucker, Talen",5.0,UTA,3.0,8.0
"Lewis Jr., Kira","Juzang, Johnny",4.0,UTA,2.0,6.0
"Lewis Jr., Kira","Kessler, Walker",4.0,UTA,7.0,11.0
"Lewis Jr., Kira","Lofton Jr., Kenneth",14.0,UTA,6.0,20.0
"Lewis Jr., Kira","Markkanen, Lauri",4.0,UTA,5.0,9.0
"Lewis Jr., Kira","Potter, Micah",10.0,UTA,20.0,30.0
"Lewis Jr., Kira","Preston, Jason",2.0,UTA,4.0,6.0
"Lewis Jr., Kira","Samanic, Luka",7.0,UTA,5.0,12.0
"Lewis Jr., Kira","Sensabaugh, Brice",36.0,UTA,25.0,61.0
"Lewis Jr., Kira","Sexton, Collin",29.0,UTA,23.0,52.0
"Lewis Jr., Kira","Yurtseven, Omer",13.0,UTA,22.0,35.0
"Hinrich, Kirk","Bazemore, Kent",4.0,ATL,4.0,8.0
"Hinrich, Kirk","Hardaway Jr., Tim",22.0,ATL,10.0,32.0
"Hinrich, Kirk","Horford, Al",6.0,ATL,2.0,8.0
"Hinrich, Kirk","Humphries, Kris",23.0,ATL,24.0,47.0
"Hinrich, Kirk","Korver, Kyle",4.0,ATL,6.0,10.0
"Hinrich, Kirk","Millsap, Paul",15.0,ATL,15.0,30.0
"Hinrich, Kirk","Muscala, Mike",9.0,ATL,12.0,21.0
"Hinrich, Kirk","Schroder, Dennis",16.0,ATL,15.0,31.0
"Hinrich, Kirk","Scott, Mike",9.0,ATL,17.0,26.0
"Hinrich, Kirk","Sefolosha, Thabo",11.0,ATL,10.0,21.0
"Hinrich, Kirk","Tavares, Edy",3.0,ATL,3.0,6.0
"Hinrich, Kirk","Teague, Jeff",1.0,ATL,0.0,1.0
"Hinrich, Kirk","Bairstow, Cameron",2.0,CHI,1.0,3.0
"Hinrich, Kirk","Brooks, Aaron",30.0,CHI,24.0,54.0
"Hinrich, Kirk","Butler, Jimmy",152.0,CHI,75.0,227.0
"Hinrich, Kirk","Dunleavy, Mike",10.0,CHI,5.0,15.0
"Hinrich, Kirk","Felicio, Cristiano",1.0,CHI,2.0,3.0
"Hinrich, Kirk","Gasol, Pau",131.0,CHI,174.0,305.0
"Hinrich, Kirk","Gibson, Taj",88.0,CHI,121.0,209.0
"Hinrich, Kirk","McDermott, Doug",55.0,CHI,32.0,87.0
"Hinrich, Kirk","Mirotic, Nikola",70.0,CHI,94.0,164.0
"Hinrich, Kirk","Moore, E'Twaun",42.0,CHI,19.0,61.0
"Hinrich, Kirk","Noah, Joakim",110.0,CHI,158.0,268.0
"Hinrich, Kirk","Portis, Bobby",48.0,CHI,80.0,128.0
"Hinrich, Kirk","Rose, Derrick",21.0,CHI,14.0,35.0
"Hinrich, Kirk","Snell, Tony",40.0,CHI,25.0,65.0
"Humphries, Kris","Bazemore, Kent",29.0,ATL,20.0,49.0
"Humphries, Kris","Hardaway Jr., Tim",46.0,ATL,32.0,78.0
"Humphries, Kris","Hinrich, Kirk",24.0,ATL,23.0,47.0
"Humphries, Kris","Horford, Al",5.0,ATL,2.0,7.0
"Humphries, Kris","Korver, Kyle",18.0,ATL,15.0,33.0
"Humphries, Kris","Millsap, Paul",28.0,ATL,35.0,63.0
"Humphries, Kris","Muscala, Mike",4.0,ATL,7.0,11.0
"Humphries, Kris","Schroder, Dennis",111.0,ATL,85.0,196.0
"Humphries, Kris","Scott, Mike",11.0,ATL,5.0,16.0
"Humphries, Kris","Sefolosha, Thabo",68.0,ATL,46.0,114.0
"Humphries, Kris","Teague, Jeff",109.0,ATL,71.0,180.0
"Humphries, Kris","Bazemore, Kent",29.0,ATL,20.0,49.0
"Humphries, Kris","Hardaway Jr., Tim",46.0,ATL,32.0,78.0
"Humphries, Kris","Hinrich, Kirk",24.0,ATL,23.0,47.0
"Humphries, Kris","Horford, Al",5.0,ATL,2.0,7.0
"Humphries, Kris","Korver, Kyle",18.0,ATL,15.0,33.0
"Humphries, Kris","Millsap, Paul",28.0,ATL,35.0,63.0
"Humphries, Kris","Muscala, Mike",4.0,ATL,7.0,11.0
"Humphries, Kris","Schroder, Dennis",111.0,ATL,85.0,196.0
"Humphries, Kris","Scott, Mike",11.0,ATL,5.0,16.0
"Humphries, Kris","Sefolosha, Thabo",68.0,ATL,46.0,114.0
"Humphries, Kris","Teague, Jeff",109.0,ATL,71.0,180.0
"Humphries, Kris","Beal, Bradley",49.0,WAS,57.0,106.0
"Humphries, Kris","Blair, DeJuan",3.0,WAS,3.0,6.0
"Humphries, Kris","Dudley, Jared",9.0,WAS,6.0,15.0
"Humphries, Kris","Eddie, Jarell",4.0,WAS,6.0,10.0
"Humphries, Kris","Gooden, Drew",0.0,WAS,1.0,1.0
"Humphries, Kris","Gortat, Marcin",16.0,WAS,13.0,29.0
"Humphries, Kris","Neal, Gary",24.0,WAS,23.0,47.0
"Humphries, Kris",Nene,3.0,WAS,3.0,6.0
"Humphries, Kris","Oubre Jr., Kelly",19.0,WAS,11.0,30.0
"Humphries, Kris","Porter Jr., Otto",52.0,WAS,49.0,101.0
"Humphries, Kris","Sessions, Ramon",128.0,WAS,63.0,191.0
"Humphries, Kris","Temple, Garrett",22.0,WAS,37.0,59.0
"Humphries, Kris","Wall, John",297.0,WAS,138.0,435.0
"Humphries, Kris","Beal, Bradley",49.0,WAS,57.0,106.0
"Humphries, Kris","Blair, DeJuan",3.0,WAS,3.0,6.0
"Humphries, Kris","Dudley, Jared",9.0,WAS,6.0,15.0
"Humphries, Kris","Eddie, Jarell",4.0,WAS,6.0,10.0
"Humphries, Kris","Gooden, Drew",0.0,WAS,1.0,1.0
"Humphries, Kris","Gortat, Marcin",16.0,WAS,13.0,29.0
"Humphries, Kris","Neal, Gary",24.0,WAS,23.0,47.0
"Humphries, Kris",Nene,3.0,WAS,3.0,6.0
"Humphries, Kris","Oubre Jr., Kelly",19.0,WAS,11.0,30.0
"Humphries, Kris","Porter Jr., Otto",52.0,WAS,49.0,101.0
"Humphries, Kris","Sessions, Ramon",128.0,WAS,63.0,191.0
"Humphries, Kris","Temple, Garrett",22.0,WAS,37.0,59.0
"Humphries, Kris","Wall, John",297.0,WAS,138.0,435.0
"Humphries, Kris","Beal, Bradley",49.0,WAS,57.0,106.0
"Humphries, Kris","Blair, DeJuan",3.0,WAS,3.0,6.0
"Humphries, Kris","Dudley, Jared",9.0,WAS,6.0,15.0
"Humphries, Kris","Eddie, Jarell",4.0,WAS,6.0,10.0
"Humphries, Kris","Gooden, Drew",0.0,WAS,1.0,1.0
"Humphries, Kris","Gortat, Marcin",16.0,WAS,13.0,29.0
"Humphries, Kris","Neal, Gary",24.0,WAS,23.0,47.0
"Humphries, Kris",Nene,3.0,WAS,3.0,6.0
"Humphries, Kris","Oubre Jr., Kelly",19.0,WAS,11.0,30.0
"Humphries, Kris","Porter Jr., Otto",52.0,WAS,49.0,101.0
"Humphries, Kris","Sessions, Ramon",128.0,WAS,63.0,191.0
"Humphries, Kris","Temple, Garrett",22.0,WAS,37.0,59.0
"Humphries, Kris","Wall, John",297.0,WAS,138.0,435.0
"Humphries, Kris","Beal, Bradley",49.0,WAS,57.0,106.0
"Humphries, Kris","Blair, DeJuan",3.0,WAS,3.0,6.0
"Humphries, Kris","Dudley, Jared",9.0,WAS,6.0,15.0
"Humphries, Kris","Eddie, Jarell",4.0,WAS,6.0,10.0
"Humphries, Kris","Gooden, Drew",0.0,WAS,1.0,1.0
"Humphries, Kris","Gortat, Marcin",16.0,WAS,13.0,29.0
"Humphries, Kris","Neal, Gary",24.0,WAS,23.0,47.0
"Humphries, Kris",Nene,3.0,WAS,3.0,6.0
"Humphries, Kris","Oubre Jr., Kelly",19.0,WAS,11.0,30.0
"Humphries, Kris","Porter Jr., Otto",52.0,WAS,49.0,101.0
"Humphries, Kris","Sessions, Ramon",128.0,WAS,63.0,191.0
"Humphries, Kris","Temple, Garrett",22.0,WAS,37.0,59.0
"Humphries, Kris","Wall, John",297.0,WAS,138.0,435.0
"Humphries, Kris","Beal, Bradley",49.0,WAS,57.0,106.0
"Humphries, Kris","Blair, DeJuan",3.0,WAS,3.0,6.0
"Humphries, Kris","Dudley, Jared",9.0,WAS,6.0,15.0
"Humphries, Kris","Eddie, Jarell",4.0,WAS,6.0,10.0
"Humphries, Kris","Gooden, Drew",0.0,WAS,1.0,1.0
"Humphries, Kris","Gortat, Marcin",16.0,WAS,13.0,29.0
"Humphries, Kris","Neal, Gary",24.0,WAS,23.0,47.0
"Humphries, Kris",Nene,3.0,WAS,3.0,6.0
"Humphries, Kris","Oubre Jr., Kelly",19.0,WAS,11.0,30.0
"Humphries, Kris","Porter Jr., Otto",52.0,WAS,49.0,101.0
"Humphries, Kris","Sessions, Ramon",128.0,WAS,63.0,191.0
"Humphries, Kris","Temple, Garrett",22.0,WAS,37.0,59.0
"Humphries, Kris","Wall, John",297.0,WAS,138.0,435.0
"Korver, Kyle","Bazemore, Kent",95.0,ATL,57.0,152.0
"Korver, Kyle","Bembry, DeAndre'",4.0,ATL,1.0,5.0
"Korver, Kyle","Delaney, Malcolm",94.0,ATL,102.0,196.0
"Korver, Kyle","Hardaway Jr., Tim",34.0,ATL,23.0,57.0
"Korver, Kyle","Howard, Dwight",52.0,ATL,73.0,125.0
"Korver, Kyle","Humphries, Kris",31.0,ATL,26.0,57.0
"Korver, Kyle","Kelly, Ryan",0.0,ATL,2.0,2.0
"Korver, Kyle","Millsap, Paul",122.0,ATL,164.0,286.0
"Korver, Kyle","Muscala, Mike",68.0,ATL,63.0,131.0
"Korver, Kyle","Prince, Taurean",13.0,ATL,5.0,18.0
"Korver, Kyle","Schroder, Dennis",237.0,ATL,190.0,427.0
"Korver, Kyle","Scott, Mike",8.0,ATL,10.0,18.0
"Korver, Kyle","Sefolosha, Thabo",43.0,ATL,40.0,83.0
"Korver, Kyle","Felder, Kay",24.0,CLE,35.0,59.0
"Korver, Kyle","Frye, Channing",47.0,CLE,30.0,77.0
"Korver, Kyle","Irving, Kyrie",99.0,CLE,116.0,215.0
"Korver, Kyle","James, LeBron",139.0,CLE,208.0,347.0
"Korver, Kyle","Jefferson, Richard",47.0,CLE,32.0,79.0
"Korver, Kyle","Jones, James",11.0,CLE,13.0,24.0
"Korver, Kyle","Liggins, DeAndre",15.0,CLE,28.0,43.0
"Korver, Kyle","Love, Kevin",18.0,CLE,25.0,43.0
"Korver, Kyle","McRae, Jordan",3.0,CLE,3.0,6.0
"Korver, Kyle","Shumpert, Iman",24.0,CLE,25.0,49.0
"Korver, Kyle","Smith, JR",7.0,CLE,8.0,15.0
"Korver, Kyle","Thompson, Tristan",31.0,CLE,17.0,48.0
"Korver, Kyle","Williams, Deron",50.0,CLE,83.0,133.0
"Korver, Kyle","Williams, Derrick",21.0,CLE,14.0,35.0
"Korver, Kyle","Clarkson, Jordan",35.0,CLE,26.0,61.0
"Korver, Kyle","Dekker, Sam",7.0,CLE,9.0,16.0
"Korver, Kyle","Frye, Channing",1.0,CLE,0.0,1.0
"Korver, Kyle","Harrison, Andrew",18.0,CLE,16.0,34.0
"Korver, Kyle","Hill, George",4.0,CLE,5.0,9.0
"Korver, Kyle","Hood, Rodney",8.0,CLE,9.0,17.0
"Korver, Kyle","Love, Kevin",2.0,CLE,3.0,5.0
"Korver, Kyle","Nance Jr., Larry",33.0,CLE,49.0,82.0
"Korver, Kyle","Nwaba, David",7.0,CLE,8.0,15.0
"Korver, Kyle","Osman, Cedi",9.0,CLE,8.0,17.0
"Korver, Kyle","Sexton, Collin",54.0,CLE,38.0,92.0
"Korver, Kyle","Smith, JR",7.0,CLE,10.0,17.0
"Korver, Kyle","Thompson, Tristan",15.0,CLE,11.0,26.0
"Korver, Kyle","Zizic, Ante",7.0,CLE,4.0,11.0
"Korver, Kyle","Allen, Grayson",10.0,UTA,11.0,21.0
"Korver, Kyle","Crowder, Jae",127.0,UTA,170.0,297.0
"Korver, Kyle","Exum, Dante",33.0,UTA,39.0,72.0
"Korver, Kyle","Favors, Derrick",64.0,UTA,102.0,166.0
"Korver, Kyle","Gobert, Rudy",86.0,UTA,79.0,165.0
"Korver, Kyle","Ingles, Joe",83.0,UTA,96.0,179.0
"Korver, Kyle","Mitchell, Donovan",117.0,UTA,200.0,317.0
"Korver, Kyle","Neto, Raul",51.0,UTA,62.0,113.0
"Korver, Kyle","Niang, Georges",10.0,UTA,10.0,20.0
"Korver, Kyle","O'Neale, Royce",43.0,UTA,57.0,100.0
"Korver, Kyle","Rubio, Ricky",73.0,UTA,88.0,161.0
"Korver, Kyle","Sefolosha, Thabo",25.0,UTA,19.0,44.0
"Korver, Kyle","Udoh, Ekpe",8.0,UTA,6.0,14.0
"Lowry, Kyle","Adebayo, Bam",285.0,MIA,267.0,552.0
"Lowry, Kyle","Bryant, Thomas",27.0,MIA,36.0,63.0
"Lowry, Kyle","Butler, Jimmy",293.0,MIA,176.0,469.0
"Lowry, Kyle","Cain, Jamal",17.0,MIA,22.0,39.0
"Lowry, Kyle","Hampton, R.J.",3.0,MIA,1.0,4.0
"Lowry, Kyle","Herro, Tyler",164.0,MIA,143.0,307.0
"Lowry, Kyle","Highsmith, Haywood",109.0,MIA,101.0,210.0
"Lowry, Kyle","Jaquez Jr., Jaime",177.0,MIA,127.0,304.0
"Lowry, Kyle","Jovic, Nikola",44.0,MIA,47.0,91.0
"Lowry, Kyle","Love, Kevin",109.0,MIA,188.0,297.0
"Lowry, Kyle","Martin, Caleb",103.0,MIA,118.0,221.0
"Lowry, Kyle","Richardson, Josh",91.0,MIA,86.0,177.0
"Lowry, Kyle","Robinson, Duncan",160.0,MIA,111.0,271.0
"Lowry, Kyle","Robinson, Orlando",31.0,MIA,43.0,74.0
"Lowry, Kyle","Smith, Dru",19.0,MIA,22.0,41.0
"Lowry, Kyle","Swider, Cole",2.0,MIA,2.0,4.0
"Lowry, Kyle","Bamba, Mo",76.0,PHI,125.0,201.0
"Lowry, Kyle","Batum, Nicolas",92.0,PHI,103.0,195.0
"Lowry, Kyle","Council IV, Ricky",9.0,PHI,6.0,15.0
"Lowry, Kyle","Dowtin Jr., Jeff",6.0,PHI,8.0,14.0
"Lowry, Kyle","Embiid, Joel",34.0,PHI,27.0,61.0
"Lowry, Kyle","Harris, Tobias",148.0,PHI,166.0,314.0
"Lowry, Kyle","Hield, Buddy",127.0,PHI,139.0,266.0
"Lowry, Kyle","Martin, KJ",19.0,PHI,18.0,37.0
"Lowry, Kyle","Maxey, Tyrese",300.0,PHI,221.0,521.0
"Lowry, Kyle","Melton, De'Anthony",11.0,PHI,10.0,21.0
"Lowry, Kyle","Oubre Jr., Kelly",173.0,PHI,106.0,279.0
"Lowry, Kyle","Payne, Cameron",79.0,PHI,65.0,144.0
"Lowry, Kyle","Reed, Paul",34.0,PHI,56.0,90.0
"Lowry, Kyle","Wilson, D.J.",1.0,PHI,1.0,2.0
"Singler, Kyle","Anthony, Joel",2.0,DET,2.0,4.0
"Singler, Kyle","Augustin, D.J.",362.0,DET,215.0,577.0
"Singler, Kyle","Butler, Caron",16.0,DET,14.0,30.0
"Singler, Kyle","Caldwell-Pope, Kentavious",113.0,DET,57.0,170.0
"Singler, Kyle","Dinwiddie, Spencer",22.0,DET,14.0,36.0
"Singler, Kyle","Drummond, Andre",82.0,DET,42.0,124.0
"Singler, Kyle","Jennings, Brandon",484.0,DET,284.0,768.0
"Singler, Kyle","Jerebko, Jonas",23.0,DET,45.0,68.0
"Singler, Kyle","Lucas III, John",13.0,DET,8.0,21.0
"Singler, Kyle","Martin, Cartier",6.0,DET,1.0,7.0
"Singler, Kyle","Meeks, Jodie",23.0,DET,11.0,34.0
"Singler, Kyle","Monroe, Greg",124.0,DET,119.0,243.0
"Singler, Kyle","Singler, Kyle",1.0,DET,1.0,2.0
"Singler, Kyle","Smith, Josh",49.0,DET,103.0,152.0
"Singler, Kyle","Tolliver, Anthony",15.0,DET,12.0,27.0
"Singler, Kyle","Adams, Steven",13.0,OKC,9.0,22.0
"Singler, Kyle","Augustin, D.J.",50.0,OKC,46.0,96.0
"Singler, Kyle","Collison, Nick",8.0,OKC,8.0,16.0
"Singler, Kyle","Freedom, Enes",40.0,OKC,31.0,71.0
"Singler, Kyle","Ibaka, Serge",17.0,OKC,22.0,39.0
"Singler, Kyle","Jones III, Perry",4.0,OKC,1.0,5.0
"Singler, Kyle","Lamb, Jeremy",3.0,OKC,5.0,8.0
"Singler, Kyle","McGary, Mitch",10.0,OKC,11.0,21.0
"Singler, Kyle","Morrow, Anthony",11.0,OKC,19.0,30.0
"Singler, Kyle","Novak, Steve",0.0,OKC,1.0,1.0
"Singler, Kyle","Roberson, Andre",14.0,OKC,13.0,27.0
"Singler, Kyle","Waiters, Dion",43.0,OKC,23.0,66.0
"Singler, Kyle","Westbrook, Russell",102.0,OKC,95.0,197.0
"Singler, Kyle","Adams, Steven",13.0,OKC,9.0,22.0
"Singler, Kyle","Augustin, D.J.",50.0,OKC,46.0,96.0
"Singler, Kyle","Collison, Nick",8.0,OKC,8.0,16.0
"Singler, Kyle","Freedom, Enes",40.0,OKC,31.0,71.0
"Singler, Kyle","Ibaka, Serge",17.0,OKC,22.0,39.0
"Singler, Kyle","Jones III, Perry",4.0,OKC,1.0,5.0
"Singler, Kyle","Lamb, Jeremy",3.0,OKC,5.0,8.0
"Singler, Kyle","McGary, Mitch",10.0,OKC,11.0,21.0
"Singler, Kyle","Morrow, Anthony",11.0,OKC,19.0,30.0
"Singler, Kyle","Novak, Steve",0.0,OKC,1.0,1.0
"Singler, Kyle","Roberson, Andre",14.0,OKC,13.0,27.0
"Singler, Kyle","Waiters, Dion",43.0,OKC,23.0,66.0
"Singler, Kyle","Westbrook, Russell",102.0,OKC,95.0,197.0
"Irving, Kyrie","Bertans, Davis",8.0,DAL,9.0,17.0
"Irving, Kyrie","Bullock Jr., Reggie",121.0,DAL,159.0,280.0
"Irving, Kyrie","Doncic, Luka",226.0,DAL,237.0,463.0
"Irving, Kyrie","Green, Josh",117.0,DAL,136.0,253.0
"Irving, Kyrie","Hardaway Jr., Tim",163.0,DAL,167.0,330.0
"Irving, Kyrie","Hardy, Jaden",51.0,DAL,41.0,92.0
"Irving, Kyrie","Holiday, Justin",29.0,DAL,37.0,66.0
"Irving, Kyrie","Kleber, Maxi",60.0,DAL,73.0,133.0
"Irving, Kyrie","McGee, JaVale",12.0,DAL,17.0,29.0
"Irving, Kyrie","Morris, Markieff",5.0,DAL,2.0,7.0
"Irving, Kyrie","Ntilikina, Frank",17.0,DAL,23.0,40.0
"Irving, Kyrie","Pinson, Theo",17.0,DAL,27.0,44.0
